model,game,run,source_file,round,outcome,value_pct,n_observations
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,1,receiver,0.0,10
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,2,sender,30.0,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,2,receiver,0.0,8
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,3,sender,31.66666666666667,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,3,receiver,0.0,10
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,4,sender,30.83333333333333,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,4,receiver,0.0,8
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,5,sender,14.16666666666667,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,5,receiver,0.0,4
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,6,sender,14.16666666666667,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,6,receiver,0.0,5
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,7,sender,21.666666666666664,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,7,receiver,0.0,7
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,8,sender,10.833333333333334,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,8,receiver,0.0,3
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,9,sender,6.666666666666667,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,9,receiver,0.0,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,10,sender,12.5,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,10,receiver,0.0,4
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,11,sender,2.5,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,11,receiver,0.0,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,12,sender,9.166666666666668,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,12,receiver,0.0,3
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,13,sender,28.33333333333333,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,13,receiver,0.0,8
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,14,sender,6.666666666666667,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,14,receiver,0.0,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,15,sender,5.833333333333333,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,15,receiver,0.0,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,16,sender,6.666666666666667,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,16,receiver,0.0,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,17,sender,6.666666666666667,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,17,receiver,0.0,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,18,sender,3.3333333333333335,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,18,receiver,0.0,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,19,sender,11.666666666666666,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,19,receiver,0.0,3
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,20,sender,0.0,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,20,receiver,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,21,sender,4.166666666666666,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,21,receiver,0.0,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,22,sender,3.3333333333333335,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,22,receiver,0.0,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,23,sender,0.0,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,23,receiver,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,24,sender,3.3333333333333335,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,24,receiver,0.0,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,25,sender,0.0,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,25,receiver,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,26,sender,2.5,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,26,receiver,0.0,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,27,sender,8.333333333333332,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,27,receiver,0.0,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,28,sender,3.3333333333333335,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,28,receiver,0.0,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,29,sender,0.0,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,29,receiver,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,30,sender,4.166666666666666,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,30,receiver,0.0,1
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,1,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,2,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,3,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,4,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,5,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,6,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,7,cooperation,8.333333333333332,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,8,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,9,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,10,cooperation,8.333333333333332,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,1,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,2,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,3,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,4,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,5,cooperation,8.333333333333332,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,6,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,7,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,8,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,9,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,10,cooperation,8.333333333333332,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,1,cooperation,8.333333333333332,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,2,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,3,cooperation,8.333333333333332,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,4,cooperation,8.333333333333332,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,5,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,6,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,7,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,8,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,9,cooperation,0.0,24
Gemini 3.1 Pro,PD,game_log3,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log3.json,10,cooperation,4.166666666666666,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,1,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,2,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,3,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,4,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,5,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,6,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,7,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,8,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,9,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,10,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,11,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,12,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,13,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,14,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,15,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,16,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,17,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,18,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,19,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,20,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,21,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,22,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,23,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,24,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,25,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,26,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,27,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,28,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,29,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs1,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs1.json,30,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,1,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,2,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,3,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,4,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,5,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,6,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,7,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,8,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,9,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,10,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,11,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,12,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,13,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,14,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,15,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,16,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,17,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,18,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,19,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,20,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,21,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,22,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,23,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,24,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,25,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,26,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,27,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,28,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,29,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs2,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs2.json,30,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,1,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,2,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,3,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,4,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,5,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,6,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,7,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,8,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,9,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,10,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,11,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,12,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,13,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,14,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,15,contribution,0.0,24
Gemini 3.1 Pro,PGG,game_logs3,RQ1_result/result/public_goods/result_082001_gemini-3.1-pro-preview/game_logs3.json,16,contribution,0.0,24
